entity_type,alias,canonical,freq
技术方法,将固有频率序列和布尔信号作为一组刺激参数输出,将固有频率序列和布尔信号作为一组刺激参数输出,1
技术方法,将图像作为视觉刺激呈现,呈现视觉刺激,2
技术方法,将图像播放控制信息与从用户获取的脑电波信号关联,将图像播放控制信息与从用户获取的脑电波信号关联,2
技术方法,将外源性电信号传送到迷走神经,将外源性电信号传送到迷走神经,2
技术方法,"将多个发光点(或线)分成多个组,并为各组设定设定频率","将多个发光点(或线)分成多个组,并为各组设定设定频率",1
技术方法,将多个深部脑电极电连接在一起,将多个脑表面电极电连接在一起,2
技术方法,将多个电极与用户的头皮接触,将多个电极与用户的头皮接触,2
技术方法,将多个脑表面电极电连接在一起,将多个脑表面电极电连接在一起,2
技术方法,将大脑信号转换为数字流,将大脑信号转换为数字流,2
技术方法,将定向电场施加到所述神经系统,将定向电场施加到所述神经系统,2
技术方法,将对象暴露于刺激,提供刺激,1
技术方法,将尖端引线组件直接插入组织中,插入组织,1
技术方法,将广告信息编码为目标脑波信号,将广告信息编码为目标脑波信号,2
技术方法,将广告呈现给多个主体,将广告呈现给多个主体,1
技术方法,将广告呈现给多个主题,将广告呈现给多个主体,1
技术方法,将弹性皮套内的空气排出一部分,将弹性皮套内的空气排出一部分,1
技术方法,将当前模式与参考模式进行比较,将当前模式与参考模式进行比较,2
技术方法,将待分析脑电信号与行为表现标签对齐,将脑电信号与行为表现标签对齐,2
技术方法,"将微针阵列的所有微针矫直后,调整与电极阵列的对应关系,并使所有微针末端与电极固连","将微针阵列的所有微针矫直后,调整与电极阵列的对应关系,并使所有微针末端与电极固连",1
技术方法,将患者数据与不同时间获得的类似数据进行比较,比较患者数据,2
技术方法,将感官信息转换为电信号,将感官信息转换为电信号,6
技术方法,将成对的连续刺激模式递送到两个脑部位,递送成对的连续刺激模式到两个脑部位,1
技术方法,将所接收的刺激数据与预定序列在时间上对齐,刺激数据接收与对齐,2
技术方法,将所述第二刺激施加到植入所述大脑中的所述至少一个电极中的一个或多个,施加刺激到电极,4
技术方法,将所选择的相位同步计算与神经学或神经生理学状况的预测或检测相关联,将所选择的相位同步计算与神经学或神经生理学状况的预测或检测相关联,2
技术方法,将扩充后的csd图像和psd图像合并形成三维张量,合并图像形成三维张量,2
技术方法,将按键分为行选择键和行内虚拟键两大模块,将按键分为行选择键和行内虚拟键两大模块,2
技术方法,将探针信号施加到植入脑的目标神经结构中或其附近的电极,将探针信号施加到植入脑的目标神经结构中或其附近的电极,2
技术方法,将接地电极和参比电极定位在电安静位置,将接地电极和参比电极定位在电安静位置,6
技术方法,将接收到的设备数据输入到训练用于估计神经刺激信号的一个或多个第二机器学习技术,将接收到的设备数据输入到训练用于估计神经刺激信号的一个或多个第二机器学习技术,1
技术方法,将控制信号施加到受试者并获得eeg响应,将控制信号施加到受试者并获得eeg响应,2
技术方法,将控制模块放置在该孔中,将控制模块放置在该孔中,1
技术方法,将推荐的神经反馈训练范式输出至多媒体终端,将推荐的神经反馈训练范式输出至多媒体终端,1
技术方法,将提取的空间特征后的序列馈送到rnn中以提取时间特征,RNN时间特征提取,2
技术方法,将服务器端的脑电信号分类模型发送给k个用户端,脑电信号分类模型,4
技术方法,将未分化或部分未分化细胞分化为神经元或其它具有动作电位的细胞,细胞分化,2
技术方法,将权重应用于对用户的神经响应的结果模型,将权重应用于对用户的神经响应的结果模型,2
技术方法,将权重应用于所得的用户的神经响应的模型,神经响应分析,6
技术方法,将权重应用于用户神经反应的所得模型,将权重应用于用户神经反应的所得模型,2
技术方法,将构成多个句子选择的构成单词按每个句子选择的顺序分类,将构成多个句子选择的构成单词按每个句子选择的顺序分类,1
技术方法,将柔性基底电极阵列植入替代神经组织中,将柔性基底电极阵列植入替代神经组织中,2
技术方法,将柔性深部脑电极附着于柔性光纤的表面,将柔性深部脑电极附着于柔性光纤的表面,1
技术方法,将柔性电极的检测部与生物大脑皮层相接触,将柔性电极的检测部与生物大脑皮层相接触,2
技术方法,将柔性电极连接到圆柱形传感器设备,将柔性电极连接到圆柱形传感器设备,1
技术方法,将检测到的电压转换为数字数据,将检测到的电压转换为数字数据,5
技术方法,将检测部与导电性树脂的基部结合,将检测部与导电性树脂的基部结合,2
技术方法,将模拟神经电压转换为数字信号,将模拟神经电压转换为数字信号,3
技术方法,将治疗信号施加到植入目标神经结构中或其附近的电极或另一电极,将治疗信号施加到植入目标神经结构中或其附近的电极或另一电极,1
技术方法,将活动结果与脑状态相关联,脑状态关联,1
技术方法,将测试刺激信号施加到患者,施加测试刺激信号,1
技术方法,将测试刺激的给定3d地图与中性和主观显著刺激的参考3d地图进行比较,将测试刺激的给定3d地图与中性和主观显著刺激的参考3d地图进行比较,2
技术方法,将测试对象暴露于视觉刺激,测量由视觉刺激诱发的信号,2
技术方法,将测量的脑活动信号与预设的参考脑活动信号进行比较,将测量的脑活动信号与预设的参考脑活动信号进行比较,2
技术方法,将激励电流脉冲施加到所选择的电极触点,施加激励电流脉冲,2
技术方法,将特征与多个模板进行比较,将特征与多个模板进行比较,2
技术方法,将特征调制应用于视觉刺激的高空间频率hsf分量,将特征调制应用于视觉刺激的高空间频率hsf分量,4
技术方法,将特征调制应用于视觉刺激的高空间频率分量,将特征调制应用于视觉刺激的高空间频率分量,6
技术方法,将特征调制应用于视觉刺激的高空间频率成分,视觉刺激特征调制,2
技术方法,将特性调制应用于视觉刺激的高空间频率hsf分量,将特性调制应用于视觉刺激的高空间频率hsf分量,2
技术方法,将生命体征存储在云服务器中,将生命体征存储在数据库中,1
技术方法,将生命体征存储在数据库中,将生命体征存储在数据库中,1
技术方法,将生成的脑刺激信号施加到目标区域,将生成的脑刺激信号施加到目标区域,2
技术方法,将生理活动信号与预设检测条件进行比较,比较信号与预设条件,2
技术方法,将电信号转换成数字化数据,电信号数字化,2
技术方法,将电偏置信号施加到神经结构以偏置结构上的固有神经信号,将电偏置信号施加到神经结构以偏置结构上的固有神经信号,2
技术方法,将电刺激信号传递到电极,传递电刺激信号,1
技术方法,将电刺激信号经不同刺激点交替输出,将电刺激信号经不同刺激点交替输出,1
技术方法,将电刺激施加到与所述至少一个神经过程相关联的患者的脑的位置,将电刺激施加到与神经过程相关联的患者的脑的位置,1
技术方法,将电刺激施加到与神经过程相关联的患者的脑的位置,将电刺激施加到与神经过程相关联的患者的脑的位置,1
技术方法,将电刺激调整为亚阈值刺激状态,将电刺激调整为亚阈值刺激状态,2
技术方法,将电容呈阵列集中包裹在绝缘介质内,将电容呈阵列集中包裹在绝缘介质内,4
技术方法,将电容器的第二板电耦合到电极,将电容器的第二板电耦合到电极,2
技术方法,将电极头设成可相对腔体轴向移动,将电极头设成可相对腔体轴向移动,1
技术方法,"将电极头设成可相对腔体轴向移动,使电极头保持远离腔体的趋势",将电极头设成可相对腔体轴向移动,1
技术方法,将电极插入柔性材料基层的孔中,将电极插入柔性材料基层的孔中,2
技术方法,将电极放置在预定区域与头皮接触,安置电极,2
技术方法,将电极组件以间隔开的位置安装在条带上,将电极组件以间隔开的位置安装在条带上,2
技术方法,将电极组件放置在刺激部位,电极组件放置,1
技术方法,将电极装置植入患者颅骨内,将电极装置植入患者颅骨内,1
技术方法,将电极部位置于第一绝缘层和第二绝缘层中的至少一个的外表面上,将电极部位置于第一绝缘层和第二绝缘层中的至少一个的外表面上,1
技术方法,将电极阵列分布在凸面或凹面上,将电极阵列分布在凸面或凹面上,1
技术方法,将电极阵列置于心室系统或脑静脉窦内,将电极阵列置于心室系统或脑静脉窦内,1
技术方法,将电能递送到引线,将电能递送到引线,1
技术方法,将电能递送到第一引线,将电能递送到引线,1
技术方法,将电能递送到第二引线,将电能递送到引线,1
技术方法,将电脉冲组织为一系列微脉冲串,将电脉冲组织或图案化为一系列微脉冲串,1
技术方法,将电脉冲组织或图案化为一系列微脉冲串,将电脉冲组织或图案化为一系列微脉冲串,1
技术方法,将电脉冲转换为数字电脉冲,将电脉冲转换为数字电脉冲,2
技术方法,将监测得到的用户的脑电波图像与虚拟现实场景内容关联的脑电波图像进行对比,脑电波图像对比,2
技术方法,将相位同步信息引入共同空间模式,同步盒同步,2
技术方法,将相位同步计算与状况关联,将相位同步计算与状况关联,1
技术方法,将眼动信息与时间编码生物传感器信息相结合,将眼动信息与时间编码生物传感器信息相结合,3
